,Province/State,Country/Region,Lat,Long,date,recovered
24038,,Andorra,42.5063,1.5218,2020-04-26,344
24039,,Angola,-11.2027,17.8739,2020-04-26,6
24040,,Antigua and Barbuda,17.0608,-61.7964,2020-04-26,11
24041,,Argentina,-38.4161,-63.6167,2020-04-26,1107
24042,,Armenia,40.0691,45.0382,2020-04-26,833
24043,Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-26,99
24044,New South Wales,Australia,-33.8688,151.2093,2020-04-26,2208
24045,Northern Territory,Australia,-12.4634,130.8456,2020-04-26,23
24046,Queensland,Australia,-28.0167,153.4,2020-04-26,926
24047,South Australia,Australia,-34.9285,138.6007,2020-04-26,411
24048,Tasmania,Australia,-41.4545,145.9707,2020-04-26,123
24049,Victoria,Australia,-37.8136,144.9631,2020-04-26,1265
24050,Western Australia,Australia,-31.9505,115.8605,2020-04-26,486
24051,,Austria,47.5162,14.5501,2020-04-26,12282
24052,,Azerbaijan,40.1431,47.5769,2020-04-26,1139
24053,,Bahamas,25.0343,-77.3963,2020-04-26,22
24054,,Bahrain,26.0275,50.55,2020-04-26,1189
24055,,Bangladesh,23.685,90.3563,2020-04-26,122
24056,,Barbados,13.1939,-59.5432,2020-04-26,39
24057,,Belarus,53.7098,27.9534,2020-04-26,1695
24058,,Belgium,50.8333,4.0,2020-04-26,10785
24059,,Belize,13.1939,-59.5432,2020-04-26,5
24060,,Benin,9.3077,2.3158,2020-04-26,33
24061,,Bhutan,27.5142,90.4336,2020-04-26,4
24062,,Bolivia,-16.2902,-63.5887,2020-04-26,80
24063,,Bosnia and Herzegovina,43.9159,17.6791,2020-04-26,624
24064,,Brazil,-14.235,-51.9253,2020-04-26,30152
24065,,Brunei,4.5353,114.7277,2020-04-26,123
24066,,Bulgaria,42.7339,25.4858,2020-04-26,205
24067,,Burkina Faso,12.2383,-1.5616,2020-04-26,453
24068,,Cabo Verde,16.5388,-23.0418,2020-04-26,1
24069,,Cambodia,11.55,104.9167,2020-04-26,117
24070,,Cameroon,3.8480000000000003,11.5021,2020-04-26,786
24071,,Canada,56.1304,-106.3468,2020-04-26,16883
24072,,Central African Republic,6.6111,20.9394,2020-04-26,10
24073,,Chad,15.4542,18.7322,2020-04-26,15
24074,,Chile,-35.6751,-71.543,2020-04-26,7024
24075,Anhui,China,31.8257,117.2264,2020-04-26,985
24076,Beijing,China,40.1824,116.4142,2020-04-26,525
24077,Chongqing,China,30.0572,107.874,2020-04-26,573
24078,Fujian,China,26.0789,117.9874,2020-04-26,349
24079,Gansu,China,37.8099,101.0583,2020-04-26,137
24080,Guangdong,China,23.3417,113.4244,2020-04-26,1542
24081,Guangxi,China,23.8298,108.7881,2020-04-26,252
24082,Guizhou,China,26.8154,106.8748,2020-04-26,145
24083,Hainan,China,19.1959,109.7453,2020-04-26,162
24084,Hebei,China,39.549,116.1306,2020-04-26,318
24085,Heilongjiang,China,47.861999999999995,127.7615,2020-04-26,556
24086,Henan,China,33.882,113.61399999999999,2020-04-26,1254
24087,Hong Kong,China,22.3,114.2,2020-04-26,772
24088,Hubei,China,30.9756,112.2707,2020-04-26,63616
24089,Hunan,China,27.6104,111.7088,2020-04-26,1015
24090,Inner Mongolia,China,44.0935,113.9448,2020-04-26,129
24091,Jiangsu,China,32.9711,119.455,2020-04-26,646
24092,Jiangxi,China,27.614,115.7221,2020-04-26,936
24093,Jilin,China,43.6661,126.1923,2020-04-26,99
24094,Liaoning,China,41.2956,122.6085,2020-04-26,143
24095,Macau,China,22.1667,113.55,2020-04-26,31
24096,Ningxia,China,37.2692,106.1655,2020-04-26,75
24097,Qinghai,China,35.7452,95.9956,2020-04-26,18
24098,Shaanxi,China,35.1917,108.8701,2020-04-26,253
24099,Shandong,China,36.3427,118.1498,2020-04-26,768
24100,Shanghai,China,31.201999999999998,121.4491,2020-04-26,568
24101,Shanxi,China,37.5777,112.2922,2020-04-26,157
24102,Sichuan,China,30.6171,102.7103,2020-04-26,558
24103,Tianjin,China,39.3054,117.323,2020-04-26,182
24104,Tibet,China,31.6927,88.0924,2020-04-26,1
24105,Xinjiang,China,41.1129,85.2401,2020-04-26,73
24106,Yunnan,China,24.974,101.48700000000001,2020-04-26,181
24107,Zhejiang,China,29.1832,120.0934,2020-04-26,1258
24108,,Colombia,4.5709,-74.2973,2020-04-26,1133
24109,,Congo (Brazzaville),-4.0383,21.7587,2020-04-26,19
24110,,Congo (Kinshasa),-4.0383,21.7587,2020-04-26,50
24111,,Costa Rica,9.7489,-83.7534,2020-04-26,264
24112,,Cote d'Ivoire,7.54,-5.5471,2020-04-26,468
24113,,Croatia,45.1,15.2,2020-04-26,1103
24114,,Diamond Princess,0.0,0.0,2020-04-26,645
24115,,Cuba,22.0,-80.0,2020-04-26,501
24116,,Cyprus,35.1264,33.4299,2020-04-26,148
24117,,Czechia,49.8175,15.472999999999999,2020-04-26,2545
24118,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-26,178
24119,Greenland,Denmark,71.7069,-42.6043,2020-04-26,11
24120,,Denmark,56.2639,9.5018,2020-04-26,5805
24121,,Djibouti,11.8251,42.5903,2020-04-26,411
24122,,Dominica,15.415,-61.371,2020-04-26,13
24123,,Dominican Republic,18.7357,-70.1627,2020-04-26,910
24124,,Ecuador,-1.8312,-78.1834,2020-04-26,1366
24125,,Egypt,26.0,30.0,2020-04-26,1176
24126,,El Salvador,13.7942,-88.8965,2020-04-26,83
24127,,Equatorial Guinea,1.5,10.0,2020-04-26,8
24128,,Eritrea,15.1794,39.7823,2020-04-26,13
24129,,Estonia,58.5953,25.0136,2020-04-26,233
24130,,Eswatini,-26.5225,31.4659,2020-04-26,10
24131,,Ethiopia,9.145,40.4897,2020-04-26,41
24132,,Fiji,-17.7134,178.065,2020-04-26,12
24133,,Finland,64.0,26.0,2020-04-26,2500
24134,French Guiana,France,3.9339,-53.1258,2020-04-26,87
24135,French Polynesia,France,-17.6797,149.4068,2020-04-26,41
24136,Guadeloupe,France,16.25,-61.5833,2020-04-26,82
24137,Martinique,France,14.6415,-61.0242,2020-04-26,77
24138,Mayotte,France,-12.8275,45.1662,2020-04-26,144
24139,New Caledonia,France,-20.9043,165.618,2020-04-26,17
24140,Reunion,France,-21.1351,55.2471,2020-04-26,300
24141,Saint Barthelemy,France,17.9,-62.8333,2020-04-26,6
24142,St Martin,France,18.0708,-63.0501,2020-04-26,24
24143,,France,46.2276,2.2137,2020-04-26,44125
24144,,Gabon,-0.8037,11.6094,2020-04-26,30
24145,,Gambia,13.4432,-15.3101,2020-04-26,8
24146,,Georgia,42.3154,43.3569,2020-04-26,149
24147,,Germany,51.0,9.0,2020-04-26,112000
24148,,Ghana,7.9465,-1.0232,2020-04-26,155
24149,,Grenada,12.1165,-61.678999999999995,2020-04-26,7
24150,,Greece,39.0742,21.8243,2020-04-26,577
24151,,Guatemala,15.7835,-90.2308,2020-04-26,49
24152,,Guinea,9.9456,-9.6966,2020-04-26,208
24153,,Guinea-Bissau,11.8037,-15.1804,2020-04-26,3
24154,,Guyana,5.0,-58.75,2020-04-26,12
24155,,Haiti,18.9712,-72.2852,2020-04-26,7
24156,,Holy See,41.9029,12.4534,2020-04-26,2
24157,,Honduras,15.2,-86.2419,2020-04-26,65
24158,,Hungary,47.1625,19.5033,2020-04-26,485
24159,,Iceland,64.9631,-19.0208,2020-04-26,1608
24160,,India,21.0,78.0,2020-04-26,6523
24161,,Indonesia,-0.7893,113.9213,2020-04-26,1107
24162,,Iran,32.0,53.0,2020-04-26,69657
24163,,Iraq,33.0,44.0,2020-04-26,1263
24164,,Ireland,53.1424,-7.6921,2020-04-26,9233
24165,,Israel,31.0,35.0,2020-04-26,6731
24166,,Italy,43.0,12.0,2020-04-26,64928
24167,,Jamaica,18.1096,-77.2975,2020-04-26,28
24168,,Japan,36.0,138.0,2020-04-26,1809
24169,,Jordan,31.24,36.51,2020-04-26,337
24170,,Kazakhstan,48.0196,66.9237,2020-04-26,682
24171,,Kenya,-0.0236,37.9062,2020-04-26,106
24172,,"Korea, South",36.0,128.0,2020-04-26,8764
24173,,Kuwait,29.5,47.75,2020-04-26,806
24174,,Kyrgyzstan,41.2044,74.7661,2020-04-26,370
24175,,Latvia,56.8796,24.6032,2020-04-26,267
24176,,Lebanon,33.8547,35.8623,2020-04-26,145
24177,,Liberia,6.4281,-9.4295,2020-04-26,25
24178,,Libya,26.3351,17.228331,2020-04-26,18
24179,,Liechtenstein,47.14,9.55,2020-04-26,55
24180,,Lithuania,55.1694,23.8813,2020-04-26,467
24181,,Luxembourg,49.8153,6.1296,2020-04-26,3104
24182,,Madagascar,-18.7669,46.8691,2020-04-26,71
24183,,Malaysia,2.5,112.5,2020-04-26,3862
24184,,Maldives,3.2028,73.2207,2020-04-26,17
24185,,Mali,17.570692,-3.996166000000001,2020-04-26,112
24186,,Malta,35.9375,14.3754,2020-04-26,282
24187,,Mauritania,21.0079,10.9408,2020-04-26,6
24188,,Mauritius,-20.2,57.5,2020-04-26,299
24189,,Mexico,23.6345,-102.5528,2020-04-26,8354
24190,,Moldova,47.4116,28.3699,2020-04-26,895
24191,,Monaco,43.7333,7.4167,2020-04-26,42
24192,,Mongolia,46.8625,103.8467,2020-04-26,9
24193,,Montenegro,42.5,19.3,2020-04-26,153
24194,,Morocco,31.7917,-7.0926,2020-04-26,593
24195,,Mozambique,-18.6657,35.5296,2020-04-26,12
24196,,Namibia,-22.9576,18.4904,2020-04-26,8
24197,,Nepal,28.1667,84.25,2020-04-26,16
24198,Aruba,Netherlands,12.5186,-70.0358,2020-04-26,73
24199,Curacao,Netherlands,12.1696,-68.99,2020-04-26,11
24200,Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-26,33
24201,,Netherlands,52.1326,5.2913,2020-04-26,0
24202,,New Zealand,-40.9006,174.886,2020-04-26,1180
24203,,Nicaragua,12.8654,-85.2072,2020-04-26,7
24204,,Niger,17.6078,8.0817,2020-04-26,350
24205,,Nigeria,9.082,8.6753,2020-04-26,239
24206,,North Macedonia,41.6086,21.7453,2020-04-26,500
24207,,Norway,60.472,8.4689,2020-04-26,32
24208,,Oman,21.0,57.0,2020-04-26,333
24209,,Pakistan,30.3753,69.3451,2020-04-26,2936
24210,,Panama,8.538,-80.7821,2020-04-26,338
24211,,Papua New Guinea,-6.315,143.9555,2020-04-26,0
24212,,Paraguay,-23.4425,-58.4438,2020-04-26,85
24213,,Peru,-9.19,-75.0152,2020-04-26,8088
24214,,Philippines,13.0,122.0,2020-04-26,862
24215,,Poland,51.9194,19.1451,2020-04-26,2265
24216,,Portugal,39.3999,-8.2245,2020-04-26,1329
24217,,Qatar,25.3548,51.1839,2020-04-26,1012
24218,,Romania,45.9432,24.9668,2020-04-26,3054
24219,,Russia,60.0,90.0,2020-04-26,6767
24220,,Rwanda,-1.9403,29.8739,2020-04-26,92
24221,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-26,2
24222,,Saint Lucia,13.9094,-60.9789,2020-04-26,15
24223,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-26,5
24224,,San Marino,43.9424,12.4578,2020-04-26,64
24225,,Saudi Arabia,24.0,45.0,2020-04-26,2357
24226,,Senegal,14.4974,-14.4524,2020-04-26,283
24227,,Serbia,44.0165,21.0059,2020-04-26,1182
24228,,Seychelles,-4.6796,55.492,2020-04-26,6
24229,,Singapore,1.2833,103.8333,2020-04-26,1060
24230,,Slovakia,48.669,19.699,2020-04-26,394
24231,,Slovenia,46.1512,14.9955,2020-04-26,221
24232,,Somalia,5.1521,46.1996,2020-04-26,10
24233,,South Africa,-30.5595,22.9375,2020-04-26,1473
24234,,Spain,40.0,-4.0,2020-04-26,98372
24235,,Sri Lanka,7.0,81.0,2020-04-26,120
24236,,Sudan,12.8628,30.2176,2020-04-26,20
24237,,Suriname,3.9193,-56.0278,2020-04-26,7
24238,,Sweden,63.0,16.0,2020-04-26,1005
24239,,Switzerland,46.8182,8.2275,2020-04-26,21800
24240,,Syria,34.8021,38.9968,2020-04-26,14
24241,,Taiwan*,23.7,121.0,2020-04-26,281
24242,,Tanzania,-6.369,34.8888,2020-04-26,48
24243,,Thailand,15.0,101.0,2020-04-26,2594
24244,,Timor-Leste,-8.8742,125.7275,2020-04-26,2
24245,,Togo,8.6195,0.8248,2020-04-26,62
24246,,Trinidad and Tobago,10.6918,-61.2225,2020-04-26,54
24247,,Tunisia,34.0,9.0,2020-04-26,216
24248,,Turkey,38.9637,35.2433,2020-04-26,29140
24249,,Uganda,1.0,32.0,2020-04-26,46
24250,,Ukraine,48.3794,31.1656,2020-04-26,840
24251,,United Arab Emirates,24.0,54.0,2020-04-26,1978
24252,Bermuda,United Kingdom,32.3078,-64.7505,2020-04-26,39
24253,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-26,8
24254,Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-26,332
24255,Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-26,131
24256,Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-26,247
24257,Montserrat,United Kingdom,16.7425,-62.1874,2020-04-26,2
24258,,United Kingdom,55.3781,-3.4360000000000004,2020-04-26,0
24259,,Uruguay,-32.5228,-55.7658,2020-04-26,375
24260,,US,37.0902,-95.7129,2020-04-26,106988
24261,,Uzbekistan,41.3775,64.5853,2020-04-26,789
24262,,Venezuela,6.4238,-66.5897,2020-04-26,137
24263,,Vietnam,16.0,108.0,2020-04-26,225
24264,,Zambia,-15.4167,28.2833,2020-04-26,42
24265,,Zimbabwe,-20.0,30.0,2020-04-26,2
24266,,West Bank and Gaza,31.9522,35.2332,2020-04-26,83
24267,,Laos,19.856270000000002,102.495496,2020-04-26,7
24268,,Kosovo,42.602636,20.902977,2020-04-26,166
24269,,Burma,21.9162,95.956,2020-04-26,10
24270,Anguilla,United Kingdom,18.2206,-63.0686,2020-04-26,1
24271,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-26,3
24272,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-26,4
24273,,MS Zaandam,0.0,0.0,2020-04-26,0
24274,,Botswana,-22.3285,24.6849,2020-04-26,0
24275,,Burundi,-3.3731,29.9189,2020-04-26,4
24276,,Sierra Leone,8.460555000000001,-11.779889,2020-04-26,10
24277,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-26,0
24278,,Malawi,-13.254307999999998,34.301525,2020-04-26,4
24279,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-26,11
24280,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-26,0
24281,,South Sudan,6.8770000000000024,31.307,2020-04-26,0
24282,,Western Sahara,24.2155,-12.8858,2020-04-26,5
24283,,Sao Tome and Principe,0.18636,6.613081,2020-04-26,0
24284,,Yemen,15.552726999999999,48.516388,2020-04-26,1
24285,,Comoros,-11.6455,43.3333,2020-04-26,0
24286,,Tajikistan,38.861034000000004,71.276093,2020-04-26,0
24287,,Lesotho,-29.609988,28.233608,2020-04-26,0
24288,,Afghanistan,33.0,65.0,2020-04-27,220
24289,,Albania,41.1533,20.1683,2020-04-27,422
24290,,Algeria,28.0339,1.6596,2020-04-27,1558
24291,,Andorra,42.5063,1.5218,2020-04-27,385
24292,,Angola,-11.2027,17.8739,2020-04-27,6
24293,,Antigua and Barbuda,17.0608,-61.7964,2020-04-27,11
24294,,Argentina,-38.4161,-63.6167,2020-04-27,1140
24295,,Armenia,40.0691,45.0382,2020-04-27,848
24296,Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-27,100
24297,New South Wales,Australia,-33.8688,151.2093,2020-04-27,2227
24298,Northern Territory,Australia,-12.4634,130.8456,2020-04-27,23
24299,Queensland,Australia,-28.0167,153.4,2020-04-27,926
24300,South Australia,Australia,-34.9285,138.6007,2020-04-27,414
24301,Tasmania,Australia,-41.4545,145.9707,2020-04-27,132
24302,Victoria,Australia,-37.8136,144.9631,2020-04-27,1280
24303,Western Australia,Australia,-31.9505,115.8605,2020-04-27,486
24304,,Austria,47.5162,14.5501,2020-04-27,12362
24305,,Azerbaijan,40.1431,47.5769,2020-04-27,1162
24306,,Bahamas,25.0343,-77.3963,2020-04-27,22
24307,,Bahrain,26.0275,50.55,2020-04-27,1218
24308,,Bangladesh,23.685,90.3563,2020-04-27,131
24309,,Barbados,13.1939,-59.5432,2020-04-27,39
24310,,Belarus,53.7098,27.9534,2020-04-27,1740
24311,,Belgium,50.8333,4.0,2020-04-27,10878
24312,,Belize,13.1939,-59.5432,2020-04-27,6
24313,,Benin,9.3077,2.3158,2020-04-27,33
24314,,Bhutan,27.5142,90.4336,2020-04-27,4
24315,,Bolivia,-16.2902,-63.5887,2020-04-27,98
24316,,Bosnia and Herzegovina,43.9159,17.6791,2020-04-27,659
24317,,Brazil,-14.235,-51.9253,2020-04-27,31142
24318,,Brunei,4.5353,114.7277,2020-04-27,124
24319,,Bulgaria,42.7339,25.4858,2020-04-27,206
24320,,Burkina Faso,12.2383,-1.5616,2020-04-27,469
24321,,Cabo Verde,16.5388,-23.0418,2020-04-27,1
24322,,Cambodia,11.55,104.9167,2020-04-27,119
24323,,Cameroon,3.8480000000000003,11.5021,2020-04-27,805
24324,,Canada,56.1304,-106.3468,2020-04-27,18268
24325,,Central African Republic,6.6111,20.9394,2020-04-27,10
24326,,Chad,15.4542,18.7322,2020-04-27,15
24327,,Chile,-35.6751,-71.543,2020-04-27,7327
24328,Anhui,China,31.8257,117.2264,2020-04-27,985
24329,Beijing,China,40.1824,116.4142,2020-04-27,536
24330,Chongqing,China,30.0572,107.874,2020-04-27,573
24331,Fujian,China,26.0789,117.9874,2020-04-27,349
24332,Gansu,China,37.8099,101.0583,2020-04-27,137
24333,Guangdong,China,23.3417,113.4244,2020-04-27,1547
24334,Guangxi,China,23.8298,108.7881,2020-04-27,252
24335,Guizhou,China,26.8154,106.8748,2020-04-27,145
24336,Hainan,China,19.1959,109.7453,2020-04-27,162
24337,Hebei,China,39.549,116.1306,2020-04-27,318
24338,Heilongjiang,China,47.861999999999995,127.7615,2020-04-27,586
24339,Henan,China,33.882,113.61399999999999,2020-04-27,1254
24340,Hong Kong,China,22.3,114.2,2020-04-27,787
24341,Hubei,China,30.9756,112.2707,2020-04-27,63616
24342,Hunan,China,27.6104,111.7088,2020-04-27,1015
24343,Inner Mongolia,China,44.0935,113.9448,2020-04-27,145
24344,Jiangsu,China,32.9711,119.455,2020-04-27,646
24345,Jiangxi,China,27.614,115.7221,2020-04-27,936
24346,Jilin,China,43.6661,126.1923,2020-04-27,99
24347,Liaoning,China,41.2956,122.6085,2020-04-27,143
24348,Macau,China,22.1667,113.55,2020-04-27,32
24349,Ningxia,China,37.2692,106.1655,2020-04-27,75
24350,Qinghai,China,35.7452,95.9956,2020-04-27,18
24351,Shaanxi,China,35.1917,108.8701,2020-04-27,253
24352,Shandong,China,36.3427,118.1498,2020-04-27,768
24353,Shanghai,China,31.201999999999998,121.4491,2020-04-27,581
24354,Shanxi,China,37.5777,112.2922,2020-04-27,160
24355,Sichuan,China,30.6171,102.7103,2020-04-27,558
24356,Tianjin,China,39.3054,117.323,2020-04-27,182
24357,Tibet,China,31.6927,88.0924,2020-04-27,1
24358,Xinjiang,China,41.1129,85.2401,2020-04-27,73
24359,Yunnan,China,24.974,101.48700000000001,2020-04-27,181
24360,Zhejiang,China,29.1832,120.0934,2020-04-27,1261
24361,,Colombia,4.5709,-74.2973,2020-04-27,1210
24362,,Congo (Brazzaville),-4.0383,21.7587,2020-04-27,19
24363,,Congo (Kinshasa),-4.0383,21.7587,2020-04-27,50
24364,,Costa Rica,9.7489,-83.7534,2020-04-27,287
24365,,Cote d'Ivoire,7.54,-5.5471,2020-04-27,499
24366,,Croatia,45.1,15.2,2020-04-27,1166
24367,,Diamond Princess,0.0,0.0,2020-04-27,645
24368,,Cuba,22.0,-80.0,2020-04-27,525
24369,,Cyprus,35.1264,33.4299,2020-04-27,148
24370,,Czechia,49.8175,15.472999999999999,2020-04-27,2826
24371,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-27,178
24372,Greenland,Denmark,71.7069,-42.6043,2020-04-27,11
24373,,Denmark,56.2639,9.5018,2020-04-27,5959
24374,,Djibouti,11.8251,42.5903,2020-04-27,477
24375,,Dominica,15.415,-61.371,2020-04-27,13
24376,,Dominican Republic,18.7357,-70.1627,2020-04-27,993
24377,,Ecuador,-1.8312,-78.1834,2020-04-27,1557
24378,,Egypt,26.0,30.0,2020-04-27,1236
24379,,El Salvador,13.7942,-88.8965,2020-04-27,89
24380,,Equatorial Guinea,1.5,10.0,2020-04-27,9
24381,,Eritrea,15.1794,39.7823,2020-04-27,13
24382,,Estonia,58.5953,25.0136,2020-04-27,233
24383,,Eswatini,-26.5225,31.4659,2020-04-27,10
24384,,Ethiopia,9.145,40.4897,2020-04-27,50
24385,,Fiji,-17.7134,178.065,2020-04-27,12
24386,,Finland,64.0,26.0,2020-04-27,2500
24387,French Guiana,France,3.9339,-53.1258,2020-04-27,87
24388,French Polynesia,France,-17.6797,149.4068,2020-04-27,43
24389,Guadeloupe,France,16.25,-61.5833,2020-04-27,82
24390,Martinique,France,14.6415,-61.0242,2020-04-27,77
24391,Mayotte,France,-12.8275,45.1662,2020-04-27,144
24392,New Caledonia,France,-20.9043,165.618,2020-04-27,17
24393,Reunion,France,-21.1351,55.2471,2020-04-27,300
24394,Saint Barthelemy,France,17.9,-62.8333,2020-04-27,6
24395,St Martin,France,18.0708,-63.0501,2020-04-27,24
24396,,France,46.2276,2.2137,2020-04-27,44733
24397,,Gabon,-0.8037,11.6094,2020-04-27,43
24398,,Gambia,13.4432,-15.3101,2020-04-27,8
24399,,Georgia,42.3154,43.3569,2020-04-27,156
24400,,Germany,51.0,9.0,2020-04-27,114500
24401,,Ghana,7.9465,-1.0232,2020-04-27,155
24402,,Grenada,12.1165,-61.678999999999995,2020-04-27,7
24403,,Greece,39.0742,21.8243,2020-04-27,577
24404,,Guatemala,15.7835,-90.2308,2020-04-27,49
24405,,Guinea,9.9456,-9.6966,2020-04-27,246
24406,,Guinea-Bissau,11.8037,-15.1804,2020-04-27,18
24407,,Guyana,5.0,-58.75,2020-04-27,15
24408,,Haiti,18.9712,-72.2852,2020-04-27,8
24409,,Holy See,41.9029,12.4534,2020-04-27,2
24410,,Honduras,15.2,-86.2419,2020-04-27,79
24411,,Hungary,47.1625,19.5033,2020-04-27,498
24412,,Iceland,64.9631,-19.0208,2020-04-27,1624
24413,,India,21.0,78.0,2020-04-27,7137
24414,,Indonesia,-0.7893,113.9213,2020-04-27,1151
24415,,Iran,32.0,53.0,2020-04-27,70933
24416,,Iraq,33.0,44.0,2020-04-27,1286
24417,,Ireland,53.1424,-7.6921,2020-04-27,9233
24418,,Israel,31.0,35.0,2020-04-27,7200
24419,,Italy,43.0,12.0,2020-04-27,66624
24420,,Jamaica,18.1096,-77.2975,2020-04-27,29
24421,,Japan,36.0,138.0,2020-04-27,1899
24422,,Jordan,31.24,36.51,2020-04-27,342
24423,,Kazakhstan,48.0196,66.9237,2020-04-27,720
24424,,Kenya,-0.0236,37.9062,2020-04-27,114
24425,,"Korea, South",36.0,128.0,2020-04-27,8854
24426,,Kuwait,29.5,47.75,2020-04-27,1012
24427,,Kyrgyzstan,41.2044,74.7661,2020-04-27,395
24428,,Latvia,56.8796,24.6032,2020-04-27,267
24429,,Lebanon,33.8547,35.8623,2020-04-27,145
24430,,Liberia,6.4281,-9.4295,2020-04-27,25
24431,,Libya,26.3351,17.228331,2020-04-27,18
24432,,Liechtenstein,47.14,9.55,2020-04-27,55
24433,,Lithuania,55.1694,23.8813,2020-04-27,474
24434,,Luxembourg,49.8153,6.1296,2020-04-27,3123
24435,,Madagascar,-18.7669,46.8691,2020-04-27,75
24436,,Malaysia,2.5,112.5,2020-04-27,3957
24437,,Maldives,3.2028,73.2207,2020-04-27,17
24438,,Mali,17.570692,-3.996166000000001,2020-04-27,113
24439,,Malta,35.9375,14.3754,2020-04-27,286
24440,,Mauritania,21.0079,10.9408,2020-04-27,6
24441,,Mauritius,-20.2,57.5,2020-04-27,302
24442,,Mexico,23.6345,-102.5528,2020-04-27,9086
24443,,Moldova,47.4116,28.3699,2020-04-27,925
24444,,Monaco,43.7333,7.4167,2020-04-27,42
24445,,Mongolia,46.8625,103.8467,2020-04-27,10
24446,,Montenegro,42.5,19.3,2020-04-27,189
24447,,Morocco,31.7917,-7.0926,2020-04-27,695
24448,,Mozambique,-18.6657,35.5296,2020-04-27,12
24449,,Namibia,-22.9576,18.4904,2020-04-27,8
24450,,Nepal,28.1667,84.25,2020-04-27,16
24451,Aruba,Netherlands,12.5186,-70.0358,2020-04-27,73
24452,Curacao,Netherlands,12.1696,-68.99,2020-04-27,11
24453,Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-27,33
24454,,Netherlands,52.1326,5.2913,2020-04-27,0
24455,,New Zealand,-40.9006,174.886,2020-04-27,1214
24456,,Nicaragua,12.8654,-85.2072,2020-04-27,7
24457,,Niger,17.6078,8.0817,2020-04-27,385
24458,,Nigeria,9.082,8.6753,2020-04-27,255
24459,,North Macedonia,41.6086,21.7453,2020-04-27,553
24460,,Norway,60.472,8.4689,2020-04-27,32
24461,,Oman,21.0,57.0,2020-04-27,364
24462,,Pakistan,30.3753,69.3451,2020-04-27,3029
24463,,Panama,8.538,-80.7821,2020-04-27,455
24464,,Papua New Guinea,-6.315,143.9555,2020-04-27,0
24465,,Paraguay,-23.4425,-58.4438,2020-04-27,93
24466,,Peru,-9.19,-75.0152,2020-04-27,8425
24467,,Philippines,13.0,122.0,2020-04-27,932
24468,,Poland,51.9194,19.1451,2020-04-27,2466
24469,,Portugal,39.3999,-8.2245,2020-04-27,1357
24470,,Qatar,25.3548,51.1839,2020-04-27,1066
24471,,Romania,45.9432,24.9668,2020-04-27,3141
24472,,Russia,60.0,90.0,2020-04-27,7346
24473,,Rwanda,-1.9403,29.8739,2020-04-27,93
24474,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-27,2
24475,,Saint Lucia,13.9094,-60.9789,2020-04-27,15
24476,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-27,8
24477,,San Marino,43.9424,12.4578,2020-04-27,64
24478,,Saudi Arabia,24.0,45.0,2020-04-27,2531
24479,,Senegal,14.4974,-14.4524,2020-04-27,284
24480,,Serbia,44.0165,21.0059,2020-04-27,1209
24481,,Seychelles,-4.6796,55.492,2020-04-27,6
24482,,Singapore,1.2833,103.8333,2020-04-27,1095
24483,,Slovakia,48.669,19.699,2020-04-27,403
24484,,Slovenia,46.1512,14.9955,2020-04-27,221
24485,,Somalia,5.1521,46.1996,2020-04-27,10
24486,,South Africa,-30.5595,22.9375,2020-04-27,1473
24487,,Spain,40.0,-4.0,2020-04-27,100875
24488,,Sri Lanka,7.0,81.0,2020-04-27,126
24489,,Sudan,12.8628,30.2176,2020-04-27,21
24490,,Suriname,3.9193,-56.0278,2020-04-27,7
24491,,Sweden,63.0,16.0,2020-04-27,1005
24492,,Switzerland,46.8182,8.2275,2020-04-27,22200
24493,,Syria,34.8021,38.9968,2020-04-27,19
24494,,Taiwan*,23.7,121.0,2020-04-27,290
24495,,Tanzania,-6.369,34.8888,2020-04-27,48
24496,,Thailand,15.0,101.0,2020-04-27,2609
24497,,Timor-Leste,-8.8742,125.7275,2020-04-27,2
24498,,Togo,8.6195,0.8248,2020-04-27,62
24499,,Trinidad and Tobago,10.6918,-61.2225,2020-04-27,59
24500,,Tunisia,34.0,9.0,2020-04-27,279
24501,,Turkey,38.9637,35.2433,2020-04-27,33791
24502,,Uganda,1.0,32.0,2020-04-27,47
24503,,Ukraine,48.3794,31.1656,2020-04-27,864
